MeSH Disease Term	MeSH Disease Term.1	symptom similarity score	similarity_score	shared_genes	sim_norm	gene_norm	repurposing_score
Craniofacial Abnormalities	Xeroderma Pigmentosum	0.8879263781573861	0.8879263781573861	0	0.8409086863924246	0.0	0.6727269491139397
Colitis, Ulcerative	Crohn Disease	0.8878389396977285	0.8878389396977285	0	0.8407836224762139	0.0	0.6726268979809711
Metabolism, Inborn Errors	Xeroderma Pigmentosum	0.8873766820912176	0.8873766820912176	0	0.8401224517877678	0.0	0.6720979614302143
Craniofacial Abnormalities	Wolf-Hirschhorn Syndrome	0.8873623911989298	0.8873623911989298	0	0.8401020114121864	0.0	0.6720816091297492
Hypotension, Orthostatic	Long QT Syndrome	0.8872972507149225	0.8872972507149225	0	0.8400088404658349	0.0	0.672007072372668
Alzheimer Disease	Cognition Disorders	0.887206614222613	0.887206614222613	0	0.8398792023783822	0.0	0.6719033619027058
Hand Deformities, Congenital	Chromosome Breakage	0.8871486315162628	0.8871486315162628	0	0.8397962692576815	0.0	0.6718370154061453
Skin Diseases	Urticaria	0.8870113357710158	0.8870113357710158	0	0.8395998940739591	0.0	0.6716799152591673
Arrhythmias, Cardiac	Torsades de Pointes	0.8865752245885197	0.8865752245885197	0	0.8389761208213211	0.0	0.6711808966570569
Mental Retardation	Exostoses, Multiple Hereditary	0.88643981270336	0.88643981270336	0	0.8387824401374909	0.0	0.6710259521099928
Torsades de Pointes	Ventricular Fibrillation	0.8862336362183467	0.8862336362183467	0	0.8384875442902023	0.0	0.6707900354321619
Drug Eruptions	Dermatitis, Atopic	0.8862226818066556	0.8862226818066556	0	0.8384718761090468	0.0	0.6707775008872375
Cushing Syndrome	Endometrial Hyperplasia	0.8860137434072314	0.8860137434072314	0	0.8381730298738647	0.0	0.6705384238990918
Urticaria	Cholestasis, Intrahepatic	0.8859222036220693	0.8859222036220693	0	0.8380420997995439	0.0	0.6704336798396352
Fragile X Syndrome	Amino Acid Metabolism, Inborn Errors	0.8858272721772424	0.8858272721772424	0	0.8379063186077425	0.0	0.670325054886194
Dwarfism	Fibromatosis, Gingival	0.8857473618678215	0.8857473618678215	0	0.8377920222639947	0.0	0.6702336178111958
Colonic Neoplasms	Adenocarcinoma	0.8856694940186434	0.8856694940186434	0	0.8376806472671883	0.0	0.6701445178137506
Dyslipidemias	Hyperlipoproteinemias	0.8856654534224995	0.8856654534224995	0	0.8376748679707601	0.0	0.6701398943766081
Choroid Diseases	Retinal Diseases	0.8854556385837379	0.8854556385837379	0	0.8373747681575039	0.0	0.6698998145260031
Craniofacial Abnormalities	Tooth Abnormalities	0.8854346534952615	0.8854346534952615	0	0.8373447530204903	0.0	0.6698758024163922
Craniofacial Abnormalities	Metabolism, Inborn Errors	0.8853495053319438	0.8853495053319438	0	0.8372229649331386	0.0	0.6697783719465109
Syncope	Bundle-Branch Block	0.8852951395834763	0.8852951395834763	0	0.837145205175731	0.0	0.6697161641405849
Syndactyly	Orofaciodigital Syndromes	0.8851950362894155	0.8851950362894155	0	0.8370020266473138	0.0	0.6696016213178511
Chromosome Disorders	Syndactyly	0.8849684755642199	0.8849684755642199	0	0.8366779750610499	0.0	0.66934238004884
Craniofacial Abnormalities	Fragile X Syndrome	0.8849527230884496	0.8849527230884496	0	0.8366554441711239	0.0	0.6693243553368992
Heart Diseases	Cardiomyopathy, Hypertrophic	0.8849318305339128	0.8849318305339128	0	0.8366255613861314	0.0	0.6693004491089052
Fatty Liver	Lipid Metabolism Disorders	0.8848954072659795	0.8848954072659795	0	0.8365734648996794	0.0	0.6692587719197436
Fatty Liver	Endometrial Hyperplasia	0.8848166187310866	0.8848166187310866	0	0.8364607730388577	0.0	0.6691686184310862
Sinoatrial Block	Heart Block	0.884807073288398	0.884807073288398	0	0.8364471201171425	0.0	0.669157696093714
Leukocytosis	Neutropenia	0.8848052354669654	0.8848052354669654	0	0.8364444914667001	0.0	0.6691555931733602
Bone Diseases, Developmental	Orofaciodigital Syndromes	0.8847093378525137	0.8847093378525137	0	0.8363073283548891	0.0	0.6690458626839113
Retinal Degeneration	Retinal Drusen	0.8846957690657306	0.8846957690657306	0	0.8362879208124875	0.0	0.66903033664999
Chromosome Breakage	Wolf-Hirschhorn Syndrome	0.884690535296464	0.884690535296464	0	0.8362804349111624	0.0	0.66902434792893
Abnormalities, Multiple	Macrocephaly	0.8844297238373668	0.8844297238373668	0	0.8359073942309506	0.0	0.6687259153847606
Craniofacial Dysostosis	Craniosynostoses	0.8843260702781456	0.8843260702781456	0	0.8357591377303655	0.0	0.6686073101842924
Endometrial Hyperplasia	Glucose Intolerance	0.884298488893597	0.884298488893597	0	0.8357196878592256	0.0	0.6685757502873805
Metabolism, Inborn Errors	Wolf-Hirschhorn Syndrome	0.8842706157662776	0.8842706157662776	0	0.8356798207061072	0.0	0.6685438565648858
Lung Diseases, Obstructive	Emphysema	0.884170727951621	0.884170727951621	0	0.8355369503795758	0.0	0.6684295603036606
Abnormalities, Multiple	Fragile X Syndrome	0.8841081272087149	0.8841081272087149	0	0.8354474120448865	0.0	0.6683579296359092
De Lange Syndrome	Chromosome Aberrations	0.8840806783617241	0.8840806783617241	0	0.8354081517432573	0.0	0.6683265213946059
Hearing Loss, Sensorineural	Cogan Syndrome	0.8840457124484169	0.8840457124484169	0	0.8353581397225835	0.0	0.6682865117780669
Hyperglycemia	Hypertriglyceridemia	0.8840342055502187	0.8840342055502187	0	0.8353416813156338	0.0	0.6682733450525071
Skin Abnormalities	Chromosome Breakage	0.8839248252521624	0.8839248252521624	0	0.8351852338154744	0.0	0.6681481870523795
Klinefelter Syndrome	Chromosome Breakage	0.8838547672273149	0.8838547672273149	0	0.8350850292718018	0.0	0.6680680234174415
HIV Infections	Acquired Immunodeficiency Syndrome	0.8838545039736273	0.8838545039736273	0	0.8350846527379829	0.0	0.6680677221903863
Vipoma	Gastrinoma	0.883794296278783	0.883794296278783	0	0.8349985371987485	0.0	0.6679988297589988
Mitochondrial Diseases	Mitochondrial Encephalomyopathies	0.8837472527974287	0.8837472527974287	0	0.8349312505375539	0.0	0.6679450004300431
Fibromatosis, Abdominal	Hereditary Angioedema Type III	0.8835771800261745	0.8835771800261745	0	0.8346879941158698	0.0	0.6677503952926959
Hyperbilirubinemia	Crigler-Najjar Syndrome	0.8764501888842672	0.8764501888842672	1	0.8244942026596076	0.04	0.6675953621276861
Glucose Intolerance	Hyperlipoproteinemias	0.8834393854288566	0.8834393854288566	0	0.8344909054201088	0.0	0.6675927243360871
Metabolism, Inborn Errors	Fibromatosis, Gingival	0.8833981109875731	0.8833981109875731	0	0.8344318702622786	0.0	0.667545496209823
Bone Diseases, Developmental	Syndactyly	0.8833150226526151	0.8833150226526151	0	0.8343130283636224	0.0	0.6674504226908979
AIDS-Related Opportunistic Infections	Entamoebiasis	0.883204005918632	0.883204005918632	0	0.8341542402562927	0.0	0.6673233922050342
Fetal Death	Fetal Growth Retardation	0.8830560980787217	0.8830560980787217	0	0.8339426865101506	0.0	0.6671541492081206
Heart Diseases	Aortic Valve Stenosis	0.8828448643079104	0.8828448643079104	0	0.8336405571872294	0.0	0.6669124457497836
Myocardial Ischemia	Myocardial Stunning	0.8827586984336722	0.8827586984336722	0	0.8335173134599478	0.0	0.6668138507679583
Chromosome Aberrations	Hand Deformities, Congenital	0.8825673672964801	0.8825673672964801	0	0.8332436510303488	0.0	0.6665949208242791
Glomerulonephritis, IGA	Nephrotic Syndrome	0.8822628620242199	0.8822628620242199	0	0.8328081147456885	0.0	0.6662464917965508
Craniofacial Abnormalities	Cri-du-Chat Syndrome	0.8822318467025421	0.8822318467025421	0	0.8327637532872781	0.0	0.6662110026298226
Neural Tube Defects	Urinary Tract Infections	0.8820478572076769	0.8820478572076769	0	0.8325005916664125	0.0	0.6660004733331301
Epilepsy	Incontinentia Pigmenti	0.8819600276458864	0.8819600276458864	0	0.8323749683537468	0.0	0.6658999746829974
Sebaceous Gland Neoplasms	Wolf-Hirschhorn Syndrome	0.8818057984668358	0.8818057984668358	0	0.8321543731465396	0.0	0.6657234985172318
Epilepsy, Generalized	Classical Lissencephalies and Subcortical Band Heterotopias	0.8816015739404953	0.8816015739404953	0	0.8318622692010853	0.0	0.6654898153608683
Hyperglycemia	Insulin Resistance	0.8813055350998166	0.8813055350998166	0	0.8314388425200715	0.0	0.6651510740160572
Down Syndrome	Chromosome Disorders	0.8812495218773804	0.8812495218773804	0	0.8313587263676954	0.0	0.6650869810941563
Bone Diseases, Developmental	Congenital Hypothyroidism	0.8811489429378968	0.8811489429378968	0	0.8312148675198909	0.0	0.6649718940159128
Keloid	Candidiasis, Vulvovaginal	0.8808914885534873	0.8808914885534873	0	0.8308466284899954	0.0	0.6646773027919963
Chromosome Aberrations	Orofaciodigital Syndromes	0.8806942755844788	0.8806942755844788	0	0.8305645532301115	0.0	0.6644516425840892
Mental Retardation	Metabolism, Inborn Errors	0.8805254253820987	0.8805254253820987	0	0.8303230454582988	0.0	0.6642584363666391
Tooth Abnormalities	Hypertelorism	0.8804058141051259	0.8804058141051259	0	0.8301519645085683	0.0	0.6641215716068547
Klinefelter Syndrome	Amino Acid Metabolism, Inborn Errors	0.8799157917491529	0.8799157917491529	0	0.8294510816807054	0.0	0.6635608653445644
Hypotension, Orthostatic	Heart Block	0.8797708480355984	0.8797708480355984	0	0.8292437675477912	0.0	0.663395014038233
Chromosome Aberrations	Exostoses, Multiple Hereditary	0.8797201851389257	0.8797201851389257	0	0.8291713040084142	0.0	0.6633370432067314
Pulmonary Disease, Chronic Obstructive	Pulmonary Fibrosis	0.8797014330972311	0.8797014330972311	0	0.8291444828157668	0.0	0.6633155862526134
Anorexia Nervosa	Bulimia Nervosa	0.8796040134443415	0.8796040134443415	0	0.829005142720413	0.0	0.6632041141763305
Hypertension, Pulmonary	Reperfusion Injury	0.8794528726983214	0.8794528726983214	0	0.8287889649232479	0.0	0.6630311719385984
Retinal Degeneration	Night Blindness	0.8794202313968776	0.8794202313968776	0	0.8287422778131964	0.0	0.6629938222505571
Bone Diseases, Developmental	Hypertelorism	0.8793988692461041	0.8793988692461041	0	0.8287117233610151	0.0	0.6629693786888121
Cushing Syndrome	Pituitary ACTH Hypersecretion	0.879349534362095	0.879349534362095	0	0.8286411592885903	0.0	0.6629129274308723
Stomach Neoplasms	Stomach Diseases	0.8792085371895695	0.8792085371895695	0	0.8284394899243341	0.0	0.6627515919394673
Phenylketonurias	Syndactyly	0.8792029998909914	0.8792029998909914	0	0.8284315698826487	0.0	0.662745255906119
Hyperglycemia	Hyperlipidemias	0.8791776794179094	0.8791776794179094	0	0.8283953538109526	0.0	0.6627162830487622
Myopia	Hyperopia	0.8791477815090565	0.8791477815090565	0	0.8283525905968899	0.0	0.662682072477512
Microcephaly	Maple Syrup Urine Disease	0.8791357780491282	0.8791357780491282	0	0.8283354219537942	0.0	0.6626683375630353
Bardet-Biedl Syndrome	Hyperlipoproteinemias	0.8790982542870712	0.8790982542870712	0	0.8282817514219459	0.0	0.6626254011375567
Neutropenia	Pancytopenia	0.8790612364502948	0.8790612364502948	0	0.8282288045190036	0.0	0.6625830436152029
Sinoatrial Block	Tachycardia, Ventricular	0.8790217298914712	0.8790217298914712	0	0.8281722979773533	0.0	0.6625378383818826
Adrenal Hyperplasia, Congenital	Antley-Bixler Syndrome Phenotype	0.878911512898601	0.878911512898601	0	0.8280146537460242	0.0	0.6624117229968194
Adrenal Hyperplasia, Congenital	46, XY Disorders of Sex Development	0.878911512898601	0.878911512898601	0	0.8280146537460242	0.0	0.6624117229968194
Neurofibromatosis 1	Cafe-au-Lait Spots	0.8788975783516138	0.8788975783516138	0	0.8279947230539274	0.0	0.662395778443142
Reperfusion Injury	Polycythemia	0.8788413406112084	0.8788413406112084	0	0.8279142857717352	0.0	0.6623314286173883
Tetany	Magnesium Deficiency	0.878784450781017	0.878784450781017	0	0.8278329158003956	0.0	0.6622663326403165
Urticaria	Vulvar Neoplasms	0.8787203450957517	0.8787203450957517	0	0.8277412249348196	0.0	0.6621929799478558
Syndactyly	Chromosome Breakage	0.8783858539092094	0.8783858539092094	0	0.8272627995612394	0.0	0.6618102396489915
Lymphopenia	Lymphoproliferative Disorders	0.8783854234579095	0.8783854234579095	0	0.8272621838833613	0.0	0.661809747106689
Muscle Hypotonia	Pyruvate Metabolism, Inborn Errors	0.8783687719833856	0.8783687719833856	0	0.8272383671484508	0.0	0.6617906937187606
Chromosome Disorders	Smith-Lemli-Opitz Syndrome	0.8781493687906864	0.8781493687906864	0	0.8269245530371826	0.0	0.6615396424297462
Drug Eruptions	Porokeratosis	0.8781214169875806	0.8781214169875806	0	0.8268845733534685	0.0	0.6615076586827748
von Willebrand Diseases	Thrombasthenia	0.8780447740471568	0.8780447740471568	0	0.8267749503532824	0.0	0.661419960282626
Stroke	Infarction, Middle Cerebral Artery	0.877989701129969	0.877989701129969	0	0.8266961791268951	0.0	0.6613569433015161
Dermatitis, Atopic	Liver Cirrhosis, Biliary	0.8779526974009988	0.8779526974009988	0	0.826643252402459	0.0	0.6613146019219672
Fragile X Syndrome	Chromosome Breakage	0.8779174686650179	0.8779174686650179	0	0.8265928644644488	0.0	0.661274291571559
Lipid Metabolism Disorders	Dyslipidemias	0.8777979941791954	0.8777979941791954	0	0.826421979168176	0.0	0.6611375833345408
Neuromuscular Diseases	Muscular Dystrophies	0.8776866173298553	0.8776866173298553	0	0.8262626759850203	0.0	0.6610101407880163
Brugada Syndrome	Torsades de Pointes	0.8775297695808079	0.8775297695808079	0	0.8260383354165618	0.0	0.6608306683332494
Hyperlipidemias	Endometrial Hyperplasia	0.8774952300938619	0.8774952300938619	0	0.8259889333168646	0.0	0.6607911466534917
Hypertriglyceridemia	Gout	0.8774214025103254	0.8774214025103254	0	0.8258833371437664	0.0	0.6607066697150131
Dermatitis	Keloid	0.8772778049634034	0.8772778049634034	0	0.825677948443569	0.0	0.6605423587548552
Coronary Disease	Coronary Restenosis	0.8772662676470356	0.8772662676470356	0	0.8256614465292723	0.0	0.6605291572234179
Spinal Dysraphism	Urinary Tract Infections	0.8771704801437461	0.8771704801437461	0	0.8255244409103221	0.0	0.6604195527282577
Craniofacial Abnormalities	De Lange Syndrome	0.8770013395415935	0.8770013395415935	0	0.825282517777432	0.0	0.6602260142219456
Bone Diseases, Developmental	Craniofacial Abnormalities	0.876902522832649	0.876902522832649	0	0.8251411794618206	0.0	0.6601129435694566
Gram-Negative Bacterial Infections	Celiac Disease	0.8768979976247112	0.8768979976247112	0	0.8251347070213341	0.0	0.6601077656170673
Abnormalities, Multiple	Exostoses, Multiple Hereditary	0.8767691329304901	0.8767691329304901	0	0.8249503908361713	0.0	0.6599603126689371
Polydactyly	Smith-Lemli-Opitz Syndrome	0.876675485020005	0.876675485020005	0	0.824816445493629	0.0	0.6598531563949033
Charcot-Marie-Tooth Disease	Neuromuscular Diseases	0.8766308099339777	0.8766308099339777	0	0.8247525463668887	0.0	0.6598020370935109
Sinoatrial Block	Long QT Syndrome	0.8766265830073834	0.8766265830073834	0	0.8247465005605525	0.0	0.659797200448442
Epilepsy, Generalized	Incontinentia Pigmenti	0.8764687836983163	0.8764687836983163	0	0.8245207989683176	0.0	0.6596166391746542
Kidney Diseases	Nephritis, Interstitial	0.8764487602330167	0.8764487602330167	0	0.8244921592484932	0.0	0.6595937273987946
Neural Tube Defects	Spina Bifida Cystica	0.8764418368936514	0.8764418368936514	0	0.824482256741774	0.0	0.6595858053934193
Urinary Tract Infections	Vesico-Ureteral Reflux	0.8764264119778975	0.8764264119778975	0	0.8244601943635144	0.0	0.6595681554908115
Hand Deformities, Congenital	Fibromatosis, Gingival	0.8763295569410847	0.8763295569410847	0	0.8243216618429738	0.0	0.6594573294743791
Craniofacial Abnormalities	Hypertelorism	0.8762497848048194	0.8762497848048194	0	0.8242075631293768	0.0	0.6593660505035015
Liver Diseases	Spherocytosis, Hereditary	0.8761000907663095	0.8761000907663095	0	0.8239934545693363	0.0	0.659194763655469
Psychotic Disorders	Lewy Body Disease	0.8759523973749903	0.8759523973749903	0	0.8237822075506999	0.0	0.65902576604056
Insulin Resistance	Lipid Metabolism Disorders	0.8758384969188882	0.8758384969188882	0	0.823619294832954	0.0	0.6588954358663632
Glomerulonephritis, IGA	Hematuria	0.8755939712550969	0.8755939712550969	0	0.8232695478537926	0.0	0.6586156382830342
Foot Deformities, Congenital	Hypertelorism	0.8755530875797594	0.8755530875797594	0	0.8232110716115667	0.0	0.6585688572892534
Microcephaly	Exostoses, Multiple Hereditary	0.8753253802880281	0.8753253802880281	0	0.8228853800821736	0.0	0.6583083040657389
Metabolism, Inborn Errors	Phenylketonurias	0.8752971549708021	0.8752971549708021	0	0.8228450091890631	0.0	0.6582760073512506
Metabolic Syndrome X	Gout	0.8752612686628879	0.8752612686628879	0	0.8227936807207477	0.0	0.6582349445765981
Bone Diseases, Developmental	Coloboma	0.8751834566475086	0.8751834566475086	0	0.8226823855834626	0.0	0.6581459084667701
Klinefelter Syndrome	Craniosynostoses	0.874851751169539	0.874851751169539	0	0.8222079446307525	0.0	0.6577663557046021
Proteinuria	Oculocerebrorenal Syndrome	0.8748286992488598	0.8748286992488598	0	0.8221749732873916	0.0	0.6577399786299134
Chromosome Disorders	Cri-du-Chat Syndrome	0.8746526091637725	0.8746526091637725	0	0.8219231102544295	0.0	0.6575384882035437
Optic Neuropathy, Ischemic	Retinal Vein Occlusion	0.8745854690952121	0.8745854690952121	0	0.8218270792865727	0.0	0.6574616634292583
Vascular Diseases	Peripheral Vascular Diseases	0.8745383524180961	0.8745383524180961	0	0.8217596879329048	0.0	0.6574077503463238
Kidney Failure, Chronic	Glomerulosclerosis, Focal Segmental	0.8744378230676702	0.8744378230676702	0	0.8216159000127193	0.0	0.6572927200101755
Keratitis	Waardenburg's Syndrome	0.8743306330631503	0.8743306330631503	0	0.8214625853066232	0.0	0.6571700682452986
Exostoses, Multiple Hereditary	Chromosome Breakage	0.87422230130172	0.87422230130172	0	0.8213076375366425	0.0	0.657046110029314
Obesity	Gout	0.8740823605562702	0.8740823605562702	0	0.8211074791883375	0.0	0.65688598335067
Skin Diseases	Drug Eruptions	0.8734973184914868	0.8734973184914868	0	0.8202706889240035	0.0	0.6562165511392029
Cholestasis, Intrahepatic	Candidiasis, Vulvovaginal	0.873439300813122	0.873439300813122	0	0.8201877057825555	0.0	0.6561501646260445
Amino Acid Metabolism, Inborn Errors	Craniosynostoses	0.8730518112773623	0.8730518112773623	0	0.8196334764534643	0.0	0.6557067811627715
Osteoporosis	Osteoporosis, Postmenopausal	0.8729825277275155	0.8729825277275155	0	0.8195343796474734	0.0	0.6556275037179788
Microcephaly	Hand Deformities, Congenital	0.8729563189444428	0.8729563189444428	0	0.8194968930190147	0.0	0.6555975144152119
Metabolism, Inborn Errors	Maple Syrup Urine Disease	0.8729544766040231	0.8729544766040231	0	0.8194942579050296	0.0	0.6555954063240237
Mental Retardation	Macrocephaly	0.8729130561259404	0.8729130561259404	0	0.8194350138696174	0.0	0.6555480110956939
Diabetic Nephropathies	Polycystic Kidney, Autosomal Dominant	0.8728833127554706	0.8728833127554706	0	0.8193924716930188	0.0	0.6555139773544151
